strain.code,temp,rate.min,domain,kingdom,phylum,binomial.name,aero,trophy
43,36.97947214,0.035304348,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,40.02932551,0.035913043,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,40.02932551,0.046782609,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,42.96187683,0.047304348,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,43.02052786,0.033826087,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,45.95307918,0.044608696,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,46.01173021,0.042608696,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,48.0058651,0.044347826,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,49.94134897,0.035217391,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,50.05865103,0.032521739,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,50.99706745,0.028782609,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
43,50.99706745,0.025130435,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,13.04985337,0.000782609,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,15.98240469,0.001652174,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,19.97067449,0.002956522,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,20.02932551,0.005478261,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,23.02052786,0.009130435,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,24.95601173,0.008173913,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,24.95601173,0.007304348,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,28.0058651,0.015304348,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,28.06451613,0.016086957,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,30.99706745,0.015478261,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,31.05571848,0.017826087,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,32.99120235,0.014,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,33.04985337,0.022695652,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,34.98533724,0.023217391,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,37.03812317,0.030434783,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,37.03812317,0.02973913,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,39.97067449,0.045043478,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,40.02932551,0.028521739,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,43.02052786,0.032869565,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,43.07917889,0.040173913,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,46.01173021,0.035565217,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,46.07038123,0.032869565,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,48.0058651,0.036,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,48.0058651,0.029565217,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,50,0.024086957,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,50.05865103,0.025043478,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,50.99706745,0.017043478,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
44,50.99706745,0.011391304,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,10,0.000166667,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,12.93255132,0.00026087,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,16.09970674,0.000956522,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,19.97067449,0.003043478,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,20.02932551,0.006,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,22.96187683,0.005304348,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,23.02052786,0.010869565,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,24.95601173,0.005391304,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,25.01466276,0.01026087,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,27.94721408,0.007565217,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,28.0058651,0.01,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,30.99706745,0.012434783,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,30.99706745,0.016434783,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,32.99120235,0.016347826,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,33.04985337,0.016782609,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,34.98533724,0.020521739,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,34.98533724,0.02173913,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,37.03812317,0.02173913,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,37.03812317,0.024956522,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,39.97067449,0.023565217,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,40.02932551,0.041478261,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,42.96187683,0.027391304,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,43.02052786,0.042,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,46.01173021,0.036956522,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,46.01173021,0.035043478,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,48.0058651,0.040347826,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,48.06451613,0.034782609,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,50,0.030956522,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,50.05865103,0.023652174,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,50.99706745,0.019478261,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
45,51.05571848,0.023826087,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
46,30,0.004495118,Bacteria,Bacteria,Proteobacteria,Desulfuromonas acetoxidans,AN,H
47,70,0.001593442,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus acidocaldarius,A,M
48,80,0.002310491,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus sociabilis,AN,A
49,88,0.002310491,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus sociabilis,AN,A
50,77,0.002310491,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus sociabilis,AN,A
51,76,0.000577623,Archaea,Euryarchaeota,Euryarchaeota,Archaeoglobus fulgidus,AN,M
52,10,3.47E-05,Eukarya,Animalia,Arthropoda,Ceriodaphnia dubia,A,H
52,15,8.33E-05,Eukarya,Animalia,Arthropoda,Ceriodaphnia dubia,A,H
52,20,0.000138889,Eukarya,Animalia,Arthropoda,Ceriodaphnia dubia,A,H
52,25,0.000180556,Eukarya,Animalia,Arthropoda,Ceriodaphnia dubia,A,H
53,37,0.004123264,Eukarya,Chromista,Myzozoa,Plasmodium falciparum,A,H
54,41,0.078766725,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
54,45,0.077881706,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
55,45,0.056815343,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
56,41,0.077881706,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
56,45,0.081546727,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
57,41,0.060802384,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
57,45,0.061888141,Bacteria,Bacteria,Firmicutes,Clostridium perfringens,AN,H
58,20.08886675,0.000383029,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,25.00954073,0.000533626,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,29.94701597,0.000599376,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,32.67602338,0.000817888,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,35.19771503,0.001083345,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,37.64980138,0.001200309,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,40.13489025,0.00115061,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
58,45.01296099,0.000516353,Bacteria,Bacteria,Firmicutes,Clostridium termitidis,AN,H
59,24.92929293,0.0003379,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
59,33.09090909,0.00067017,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
59,37.05050505,0.000851947,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
59,41.97979798,0.001215888,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
59,45.05050505,0.001132155,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
59,50.14141414,0.001089825,Archaea,Archaea,Euryarchaeota,Methanolobus zinderi,AN,H
60,14,0.000951389,Eukarya,Chromista,Ochrophyta,Paraphysomonas imperforata,A,H
60,18,0.001333333,Eukarya,Chromista,Ochrophyta,Paraphysomonas imperforata,A,H
60,22,0.00175,Eukarya,Chromista,Ochrophyta,Paraphysomonas imperforata,A,H
60,26,0.002805556,Eukarya,Chromista,Ochrophyta,Paraphysomonas imperforata,A,H
61,3,0.000542369,Eukarya,Chromista,Ochrophyta,Monas sp.,A,H
61,18,0.002139343,Eukarya,Chromista,Ochrophyta,Monas sp.,A,H
61,23.5,0.002310491,Eukarya,Chromista,Ochrophyta,Monas sp.,A,H
61,30,0.000881867,Eukarya,Chromista,Ochrophyta,Monas sp.,A,H
62,3.956020307,0.000115958,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
62,9.061251517,0.000213675,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
62,12.93499614,0.000281426,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
62,19.97809293,0.000405201,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
62,27.90403929,0.000525068,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
62,32.86011478,0.000407807,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
63,3.866129566,0.000128987,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
63,12.93499614,0.000281426,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
63,19.88803664,0.000419533,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
63,27.99227458,0.000525068,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
63,32.77866681,0.000354388,Bacteria,Bacteria,Proteobacteria,Desulfovibrio cuneatus,FA,H
64,4.03316411,0.000203252,Bacteria,Bacteria,Proteobacteria,Desulfovibrio litoralis,FA,H
64,8.962421366,0.000297061,Bacteria,Bacteria,Proteobacteria,Desulfovibrio litoralis,FA,H
64,20.05540227,0.000491192,Bacteria,Bacteria,Proteobacteria,Desulfovibrio litoralis,FA,H
64,27.89774859,0.000574578,Bacteria,Bacteria,Proteobacteria,Desulfovibrio litoralis,FA,H
64,33.04304161,0.000356994,Bacteria,Bacteria,Proteobacteria,Desulfovibrio litoralis,FA,H
65,3.825294118,1.65E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,7.869411765,2.41E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,11.91352941,4.98E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,16.8154902,9.93E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,19.87921569,0.000145194,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,23.67823529,0.00019834,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,27.84490196,0.000205863,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,31.76647059,0.000213636,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,34.58509804,9.07E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
65,36.79098039,1.08E-05,Eukarya,Fungi,Ascomycota,Candida sphaerica,FA,H
66,7.773660934,1.88E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,11.95056511,6.00E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,16.86457003,8.39E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,19.81297297,0.000136903,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,23.86702703,0.000235228,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,27.79823096,0.000241369,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,31.85228501,0.000267583,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,34.80068796,0.000108559,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
66,37.13484029,5.70E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces blattae,FA,H
67,3.680349076,7.14E-06,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,7.658788501,2.07E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,11.75639777,6.30E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,16.75419771,0.000109105,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,19.6839425,0.000141825,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,23.5835465,0.000221142,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,27.75082429,0.000253187,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,31.67059548,0.000297329,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,34.49217073,0.000314428,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,36.7123966,0.000277359,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
67,40.73667058,7.50E-05,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
68,3.799475544,0.000380279,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,7.876184512,0.000551552,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,11.97303668,0.00114273,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,16.82068084,0.002290409,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,19.93417862,0.003453279,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,24.03011518,0.004732866,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,27.97177315,0.004766298,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,31.79760772,0.005124541,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,34.7920775,0.00203037,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
68,37.04033328,0.000263683,Eukarya,Fungi,Ascomycota,Candia sphaerica,FA,H
69,7.921789393,0.000451701,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,11.99533433,0.001416707,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,16.79459178,0.001975895,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,20.0027416,0.003165184,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,23.83150075,0.005389711,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,28.01105886,0.005722287,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,31.70150038,0.006367564,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,34.86142103,0.002607114,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,37.17915117,0.001387848,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
69,40.57794271,7.70E-06,Eukarya,Fungi,Ascomycota,Kluyveromyces battae,FA,H
70,3.506666667,0.00016297,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,7.704197531,0.000476834,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,11.65481482,0.001518645,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,16.84,0.002573322,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,19.80296296,0.003147554,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,23.75358025,0.005265599,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,27.82765432,0.005918494,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,31.65481482,0.006829839,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,34.74123457,0.007167065,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,36.84,0.00612706,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
70,40.79061728,0.00170746,Eukarya,Fungi,Ascomycota,Kluyveromyces thermotolerans,FA,H
71,19.93881463,0.000112157,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
71,27.93026342,0.000127596,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
71,31.9016611,0.00017924,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
71,36.89502654,0.000191219,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,19.91227639,0.000160073,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,24.9294771,0.000267905,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,27.77840574,0.000401784,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,31.65421663,0.000764903,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,36.58565952,0.000888687,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
72,42.63465697,0.00066133,Archaea,Archaea,Euryarchaeota,Methanofollis aquaemaris,AN,H
73,11.92190346,0.000236407,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,15.84153663,0.000535016,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,24.03476341,0.001041945,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,30.8466964,0.001413195,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,36.16521146,0.001594549,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,40.91682445,0.001595163,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,45.00511491,0.001134986,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
73,48.61475785,0.000891549,Bacteria,Bacteria,Proteobacteria,Halomonas kenyensis,FA,H
74,15.8547277,0.000345316,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,24.91856531,0.001665366,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,30.52382918,0.002722999,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,36.06722063,0.003003751,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,40.46864204,0.003040453,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,45.73533503,0.002300392,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
74,50.98726658,0.000105947,Bacteria,Bacteria,Proteobacteria,Halomonas mongoliensis,FA,H
75,15.095776,9.29E-05,Archaea,Archaea,Euryarchaeota,Methanoculleus chikugoensis,AN,H
75,25.31774004,0.000338282,Archaea,Archaea,Euryarchaeota,Methanoculleus chikugoensis,AN,H
75,30.2398061,0.000236143,Archaea,Archaea,Euryarchaeota,Methanoculleus chikugoensis,AN,H
75,37.20138343,0.000157882,Archaea,Archaea,Euryarchaeota,Methanoculleus chikugoensis,AN,H
75,40.19621387,0.000111207,Archaea,Archaea,Euryarchaeota,Methanoculleus chikugoensis,AN,H
76,25.89178971,0.000286908,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
76,32.07908854,0.000504271,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
76,36.47534869,0.000683672,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
76,39.96628008,0.000800598,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
76,45.53558473,0.000502961,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
76,49.04204772,0.000483946,Archaea,Archaea,Euryarchaeota,Methanoculleus palmolei,AN,H
77,10.60147583,0.003324131,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,17.81568922,0.010297035,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,24.08671392,0.012999925,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,30.08107577,0.015338471,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,35.26599116,0.014136054,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,40.1716213,0.012881795,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
77,45.13013644,0.005325408,Bacteria,Bacteria,Proteobacteria,Marinobacter alkaliphilus,FA,H
78,37,0.030401192,Bacteria,Bacteria,Firmicutes,Clostridium difficile,AN,H
79,5.758720284,3.39E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
79,10.48433681,9.21E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
79,15.6431904,7.30E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
79,20.71206399,0.000104936,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
79,25.32437236,0.000110634,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
80,4.413967918,3.30E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
80,9.48282385,0.000125805,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
80,14.48358051,0.000172613,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
80,19.87704298,0.000207083,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
80,25.13203692,0.000147958,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
81,5.258017978,3.23E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
81,10.26079236,0.000114325,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
81,15.29353013,0.000137342,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
81,25.32793253,0.000172515,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
81,30.24969482,0.000156743,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
82,4.936165274,5.88E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
82,9.705199629,8.79E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
82,14.68895079,0.000123199,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
82,20.21471681,0.000108207,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
82,25.33426184,9.64E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
83,5,4.45E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
83,10,9.83E-05,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
83,14.8,0.000155204,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
83,19.6,0.0001485,Bacteria,Bacteria,Cyanobacteria,Cyanobacterial str.,A,A
